RAW_X,RAW_Y,TRUE_X,TRUE_Y,TRANSLATED_X,TRANSLATED_Y
-176.9826640990819,-277.49775864530585,0.0,0.0,-1.2869312157229444,4.508604959668446
-172.24636780582347,-276.598839053073,0.0,0.0,3.449365077535475,5.407524551901304
-172.60610009271642,-276.90065220422434,0.0,0.0,3.0896327906425256,5.1057114007499536
-171.72463680197382,-276.43676216094286,0.0,0.0,3.9710960813851273,5.569601444031434
-172.9437976073223,-276.6984908576528,0.0,0.0,2.7519352760366473,5.307872747321483
-173.23764239446515,-276.7104424037884,0.0,0.0,2.458090488893788,5.295921201185877
-175.5329325559755,-277.15863392451587,0.0,0.0,0.16280032738345085,4.8477296804584284
-174.57866361407866,-277.2552305856029,0.0,0.0,1.1170692692802788,4.751133019371423
-176.17068095969188,-277.0961672077444,0.0,0.0,-0.4749480763329359,4.9101963972299245
-177.78943258380093,-277.38738777124485,0.0,0.0,-2.093699700441988,4.618975833729451
-176.23636823740213,-277.2222251648035,0.0,0.0,-0.5406353540431894,4.784138440170807
-175.99727464239817,-277.10212527282835,0.0,0.0,-0.30154175903922464,4.904238332145951
-173.29088646582574,-276.7781179740309,0.0,0.0,2.404846417533207,5.228245630943377
-173.3699186890048,-276.6157420062043,0.0,0.0,2.3258141943541375,5.390621598769997
-172.037315013685,-276.4290356940416,0.0,0.0,3.65841786967394,5.577327910932695
-174.65906898509405,-276.8792169396771,0.0,0.0,1.0366638982648908,5.127146665297175
-172.50217125219962,-276.81797992368024,0.0,0.0,3.1935616311593265,5.188383681294056
-175.34682045397278,-277.2373464389996,0.0,0.0,0.34891242938616074,4.769017165974674
-174.8385299699355,-276.70239624042983,0.0,0.0,0.8572029134234356,5.303967364544462
-174.48402783494876,-276.7248087514427,0.0,0.0,1.211705048410181,5.281554853531588
-173.61948938594762,-276.63569517388083,0.0,0.0,2.076243497411326,5.370668431093463
-175.8486466191904,-277.2607434783523,0.0,0.0,-0.15291373583144718,4.745620126621986
-175.3886256503854,-277.0755388404462,0.0,0.0,0.30710723297355,4.930824764528097
-175.5853587048904,-277.36047537591645,0.0,0.0,0.11037417846853259,4.645888229057846
-174.70450454270207,-276.58389191335675,0.0,0.0,0.9912283406568747,5.422471691617545
-174.43668443671768,-277.1053181993067,0.0,0.0,1.259048446641259,4.901045405667617
-174.61813459270977,-276.9976667838063,0.0,0.0,1.0775982906491777,5.008696821167973
-173.95887877574893,-276.8610412202985,0.0,0.0,1.7368541076100144,5.145322384675808
-176.39878349194714,-277.1340294451446,0.0,0.0,-0.7030506085881996,4.872334159829677
-175.02799888691112,-277.1035521944417,0.0,0.0,0.6677339964478222,4.902811410532593
-173.51398637709664,-276.841523558246,0.0,0.0,2.1817465062623,5.164840046728273
-179.950215822497,-277.8689148169347,0.0,0.0,-4.254482939138057,4.137448788039592
-174.31674103141128,-276.8096307056503,0.0,0.0,1.37899185194766,5.19673289932399
-175.20856883087137,-276.7692021526771,0.0,0.0,0.48716405248757155,5.237161452297187
-172.75919519768854,-276.32954351185737,0.0,0.0,2.9365376856704017,5.67682009311693
-176.14768432441196,-276.95560189874146,0.0,0.0,-0.4519514410530121,5.050761706232834
-174.34635376308873,-276.87986150707144,0.0,0.0,1.3493791202702141,5.126502097902858
-176.62674461626233,-277.24562748099464,0.0,0.0,-0.9310117329033858,4.760736123979655
-175.63437925654853,-277.01899422293826,0.0,0.0,0.06135362681041556,4.987369382036036
-172.06489568042977,-276.3348407359415,0.0,0.0,3.630837202929172,5.671522869032799
-176.17220973828935,-277.3236166238339,0.0,0.0,-0.4764768549304108,4.682746981140383
-170.93011978924673,-275.8781345307862,0.0,0.0,4.7656130941122115,6.128229074188084
-175.36478390573848,-277.13781260171265,0.0,0.0,0.3309489776204657,4.8685510032616435
-174.20753927764005,-276.59022167372257,0.0,0.0,1.488193605718891,5.41614193125173
-175.7738597154055,-276.91429727956034,0.0,0.0,-0.07812683204656423,5.092066325413953
-172.80686017514523,-276.16118840247725,0.0,0.0,2.888872708213711,5.845175202497046
-171.7036138790723,-276.1034047490319,0.0,0.0,3.99211900428665,5.9029588559424155
-172.85769370188183,-276.56273377069766,0.0,0.0,2.8380391814771144,5.443629834276635
-176.45665102448578,-277.2370348678031,0.0,0.0,-0.7609181411268366,4.769328737171179
-175.67732383952622,-277.19167280833153,0.0,0.0,0.018409043832718908,4.814690796642765
-175.77139538678875,-277.27608447068565,0.0,0.0,-0.07566250342981107,4.730279134288651
-174.04218639185805,-276.528285718882,0.0,0.0,1.6535464915008902,5.478077886092308
-175.42228447301318,-276.8596619212917,0.0,0.0,0.2734484103457646,5.146701683682579
-174.48368664082568,-276.8250733884015,0.0,0.0,1.2120462425332619,5.1812902165727905
-175.8697464912752,-277.1868796925811,0.0,0.0,-0.1740136079162653,4.819483912393196
-173.22269526910966,-276.86779158214694,0.0,0.0,2.4730376142492787,5.138572022827361
-174.5752932642372,-277.0204142902329,0.0,0.0,1.120439619121754,4.98594931474139
-176.06624164972925,-288.6078148854716,0.0,0.0,-0.37050876637030683,-6.601451280497315
-180.44421770906703,-289.4029481788698,0.0,0.0,-4.74848482570809,-7.396584573895495
-175.8465470893515,-288.4072539667689,0.0,0.0,-0.15081420599256035,-6.400890361794609
-177.21673877937067,-288.6785597602656,0.0,0.0,-1.5210058960117294,-6.672196155291317
-178.409242304451,-289.1624978142374,0.0,0.0,-2.7135094210920556,-7.156134209263087
-175.29003451154614,-288.5446787095108,0.0,0.0,0.40569837181280377,-6.53831510453648
-176.44604676307813,-288.7170292360662,0.0,0.0,-0.7503138797191866,-6.710665631091899
-177.3700917739643,-288.83931514721564,0.0,0.0,-1.6743588906053617,-6.8329515422413465
-176.19651911093823,-288.6462556656353,0.0,0.0,-0.5007862275792831,-6.639892060660998
-176.41165638527693,-288.23652481896903,0.0,0.0,-0.7159235019179846,-6.230161213994734
-176.50109567184927,-288.44693014437,0.0,0.0,-0.8053627884903278,-6.440566539395718
-175.60571764968194,-288.43322516894546,0.0,0.0,0.0900152336770077,-6.426861563971158
